I be very angry	Njiriiza
he/she be very angries	Ajiriiza
I have be very angried	Njiriizire
be very angry!	Jiriiza
I don't be very angry	Tinjiriiza
to dilute a drink	Okujojora
I dilute a drink	Njojora
he/she dilute a drinks	Ajojora
I have dilute a drinked	Njojozire
dilute a drink!	Jojora
I don't dilute a drink	Tinjojora
to become very soft	Okujongoma
I become very soft	Njongoma
he/she become very softs	Ajongoma
I have become very softed	Njongomire
become very soft!	Jongoma
I don't become very soft	Tinjongoma
to piss	Okujoroga
I piss	Njoroga
he/she pisses	Ajoroga
I have pissed	Njorogire
I don't piss	Tinjoroga
to fish	Okujuba
I fish	Njuba
he/she fishes	Ajuba
I have fished	Njubire
I don't fish	Tinjuba
to pay bride price	Okujuga
I pay bride price	Njuga
he/she pay bride prices	Ajuga
I have pay bride priced	Njugire
pay bride price!	Juga
I don't pay bride price	Tinjuga
to charge something dearly	Okujugisa
I charge something dearly	Njugisa
he/she charge something dearlies	Ajugisa
I have charge something dearlied	Njugisire
charge something dearly!	Jugisa
I don't charge something dearly	Tinjugisa
to make fire	Okujugutirira
I make fire	Njugutirira
he/she make fires	Ajugutirira
I have make fired	Njugutirizire
make fire!	Jugutirira
I don't make fire	Tinjugutirira
to grow very fat	Okujujuuka
I grow very fat	Njujuuka
he/she grow very fats	Ajujuuka
I have grow very fated	Njujuukire
grow very fat!	Jujuuka
I don't grow very fat	Tinjujuuka
to compete	Okujukaana
I compete	Njukaana
he/she competes	Ajukaana
I have competed	Njukaanire
I don't compete	Tinjukaana
to insult	Okujuma
I insult	Njuma
he/she insults	Ajuma
I have insulted	Njumire
I don't insult	Tinjuma
to discover	Okujumbura
I discover	Njumbura
he/she discovers	Ajumbura
I have discovered	Njumbuzire
I don't discover	Tinjumbura
to testify	Okujurira
I testify	Njurira
he/she testifies	Ajurira
I have testified	Njurizire
I don't testify	Tinjurira
to appeal	Okujurira
I appeal	Njurira
he/she appeals	Ajurira
I have appealed	Njurizire
I don't appeal	Tinjurira
to be naive	Okujuumagira
I be naive	Njuumagira
he/she be naives	Ajuumagira
I have be naived	Njuumagizire
be naive!	Juumagira
I don't be naive	Tinjuumagira
to be overturned	Okujuumara
I be overturned	Njuumara
he/she be overturneds	Ajuumara
I have be overturneded	Njuumazire
be overturned!	Juumara
I don't be overturned	Tinjuumara
to do something haphazardly	Okujuyajuya
I do something haphazardly	Njuyajuya
he/she do something haphazardlies	Ajuyajuya
I have do something haphazardlied	Njuyajuyire
do something haphazardly!	Juyajuya
I don't do something haphazardly	Tinjuyajuya
to disorganise	Okujuyanga
I disorganise	Njuyanga
he/she disorganises	Ajuyanga
I have disorganised	Njuyangire
I don't disorganise	Tinjuyanga
to bleed	Okujwa
I bleed	Njwa
he/she bleeds	Ajwa
I have bleeded	Njwire
I don't bleed	Tinjwa
to shine	Okujwa
I shine	Njwa
he/she shines	Ajwa
I have shined	Njwire
I don't shine	Tinjwa
to separate	Okujwagura
I separate	Njwagura
he/she separates	Ajwagura
I have separated	Njwaguzire
I don't separate	Tinjwagura
to mix	Okujwanga
I mix	Njwanga
he/she mixs	Ajwanga
I have mixed	Njwangire
I don't mix	Tinjwanga
to represent	Okujwekera
I represent	Njwekera
he/she represents	Ajwekera
I have represented	Njwekezire
I don't represent	Tinjwekera
to rustle	Okukaabuuza
I rustle	Nkaabuuza
he/she rustles	Akaabuuza
I have rustled	Nkaabuuzire
I don't rustle	Tinkaabuuza
to be strong	Okukaakaara
I be strong	Nkaakaara
he/she be strongs	Akaakaara
I have be stronged	Nkaakaazire
be strong!	Kaakaara
I don't be strong	Tinkaakaara
to move slowly	Okukaanyuka
I move slowly	Nkaanyuka
he/she move slowlies	Akaanyuka
I have move slowlied	Nkaanyukire
move slowly!	Kaanyuka
I don't move slowly	Tinkaanyuka
to compel	Okukaka
I compel	Nkaka
he/she compels	Akaka
I have compeled	Nkakire
I don't compel	Tinkaka
to become rough	Okukamba
I become rough	Nkamba
he/she become roughs	Akamba
I have become roughed	Nkambire
become rough!	Kamba
I don't become rough	Tinkamba
to camp	Okukambiika
I camp	Nkambiika
he/she camps	Akambiika
I have camped	Nkambiikire
I don't camp	Tinkambiika
to lose roof	Okukambuka
I lose roof	Nkambuka
he/she lose roofs	Akambuka
I have lose roofed	Nkambukire
lose roof!	Kambuka
I don't lose roof	Tinkambuka
to become emanciated	Okukambuka
I become emanciated	Nkambuka
he/she become emanciateds	Akambuka
I have become emanciateded	Nkambukire
become emanciated!	Kambuka
I don't become emanciated	Tinkambuka
to demolish a structure	Okukambuura
I demolish a structure	Nkambuura
he/she demolish a structures	Akambuura
I have demolish a structured	Nkambuuzire
demolish a structure!	Kambuura
I don't demolish a structure	Tinkambuura
to be partially dry	Okukamuuka
I be partially dry	Nkamuuka
he/she be partially dries	Akamuuka
I have be partially dried	Nkamuukire
be partially dry!	Kamuuka
I don't be partially dry	Tinkamuuka
to breath with difficulties	Okukanagira
I breath with difficulties	Nkanagira
he/she breath with difficultieses	Akanagira
I have breath with difficultiesed	Nkanagizire
breath with difficulties!	Kanagira
I don't breath with difficulties	Tinkanagira
to hit repeatedly	Okukananga
I hit repeatedly	Nkananga
he/she hit repeatedlies	Akananga
I have hit repeatedlied	Nkanangire
hit repeatedly!	Kananga
I don't hit repeatedly	Tinkananga
to knead with hands	Okukanda
I knead with hands	Nkanda
he/she knead with handses	Akanda
I have knead with handsed	Nkandire
knead with hands!	Kanda
I don't knead with hands	Tinkanda
to be startled	Okukangarana
I be startled	Nkangarana
he/she be startleds	Akangarana
I have be startleded	Nkangaranire
be startled!	Kangarana
I don't be startled	Tinkangarana
to chew something	Okukanjakanja
I chew something	Nkanjakanja
he/she chew somethings	Akanjakanja
I have chew somethinged	Nkanjakanzire
chew something!	Kanjakanja
I don't chew something	Tinkanjakanja
to dismember	Okukankabura
I dismember	Nkankabura
he/she dismembers	Akankabura
I have dismembered	Nkankabuzire
I don't dismember	Tinkankabura
to shout	Okukankama
I shout	Nkankama
he/she shouts	Akankama
I have shouted	Nkankamire
I don't shout	Tinkankama
to sign one's name	Okukaraga
I sign one's name	Nkaraga
he/she sign one's names	Akaraga
I have sign one's named	Nkaragire
sign one's name!	Karaga
I don't sign one's name	Tinkaraga
to tickle	Okukaragata
I tickle	Nkaragata
he/she tickles	Akaragata
I have tickled	Nkaragasire
I don't tickle	Tinkaragata
to repeat a performance	Okukarangura
I repeat a performance	Nkarangura
he/she repeat a performances	Akarangura
I have repeat a performanced	Nkaranguzire
repeat a performance!	Karangura
I don't repeat a performance	Tinkarangura
to snap	Okukatuka
I snap	Nkatuka
he/she snaps	Akatuka
I have snaped	Nkatukire
I don't snap	Tinkatuka
to take a detour	Okukiikama
I take a detour	Nkiikama
he/she take a detours	Akiikama
I have take a detoured	Nkiikamire
take a detour!	Kiikama
I don't take a detour	Tinkiikama
to mock	Okukimba
I mock	Nkimba
he/she mocks	Akimba
I have mocked	Nkimbire
I don't mock	Tinkimba
to be sarcastic	Okukiniika
I be sarcastic	Nkiniika
he/she be sarcastics	Akiniika
I have be sarcasticed	Nkiniikire
be sarcastic!	Kiniika
I don't be sarcastic	Tinkiniika
to consume everything	Okukinura
I consume everything	Nkinura
he/she consume everythings	Akinura
I have consume everythinged	Nkinuzire
consume everything!	Kinura
I don't consume everything	Tinkinura
to kill suddenly	Okukinura
I kill suddenly	Nkinura
he/she kill suddenlies	Akinura
I have kill suddenlied	Nkinuzire
kill suddenly!	Kinura
I don't kill suddenly	Tinkinura
to give birth	Okukira
I give birth	Nkira
he/she give births	Akira
I have give birthed	Nkizire
give birth!	Kira
I don't give birth	Tinkira
to survive narrowly	Okukiriirira
I survive narrowly	Nkiriirira
he/she survive narrowlies	Akiriirira
I have survive narrowlied	Nkiriirizire
survive narrowly!	Kiriirira
I don't survive narrowly	Tinkiriirira
to recover from sickness	Okukiruuka
I recover from sickness	Nkiruuka
he/she recover from sicknesses	Akiruuka
I have recover from sicknessed	Nkiruukire
recover from sickness!	Kiruuka
I don't recover from sickness	Tinkiruuka
to break into pieces	Okukocakocora
I break into pieces	Nkocakocora
he/she break into pieceses	Akocakocora
I have break into piecesed	Nkocakocozire
break into pieces!	Kocakocora
I don't break into pieces	Tinkocakocora
to snatch	Okukohekana
I snatch	Nkohekana
he/she snatches	Akohekana
I have snatched	Nkohekanire
I don't snatch	Tinkohekana
to cause shriveling	Okukokoosa
I cause shriveling	Nkokoosa
he/she cause shrivelings	Akokoosa
I have cause shrivelinged	Nkokoosire
cause shriveling!	Kokoosa
I don't cause shriveling	Tinkokoosa
to make backcloth	Okukomaga
I make backcloth	Nkomaga
he/she make backcloths	Akomaga
I have make backclothed	Nkomagire
make backcloth!	Komaga
I don't make backcloth	Tinkomaga
to shrivel	Okukombatana
I shrivel	Nkombatana
he/she shrivels	Akombatana
I have shriveled	Nkombatanire
I don't shrivel	Tinkombatana
to originate from somewherey	Okukomooka
I originate from somewherey	Nkomooka
he/she originate from somewhereys	Akomooka
I have originate from somewhereyed	Nkomookire
originate from somewherey!	Komooka
I don't originate from somewherey	Tinkomooka
to blink	Okukomya
I blink	Nkomya
he/she blinks	Akomya
I have blinked	Nkomyire
I don't blink	Tinkomya
to weaken	Okukondaharira
I weaken	Nkondaharira
he/she weakens	Akondaharira
I have weakened	Nkondaharizire
I don't weaken	Tinkondaharira
to swing or dangle	Okukondakonda
I swing or dangle	Nkondakonda
he/she swing or dangles	Akondakonda
I have swing or dangled	Nkondakondire
swing or dangle!	Kondakonda
I don't swing or dangle	Tinkondakonda
to move very slowly	Okukootooka
I move very slowly	Nkootooka
he/she move very slowlies	Akootooka
I have move very slowlied	Nkootookire
move very slowly!	Kootooka
I don't move very slowly	Tinkootooka
to imitate or copy	Okukopa
I imitate or copy	Nkopa
he/she imitate or copies	Akopa
I have imitate or copied	Nkopire
imitate or copy!	Kopa
I don't imitate or copy	Tinkopa
to be employed	Okukora
I be employed	Nkora
he/she be employeds	Akora
I have be employeded	Nkozire
be employed!	Kora
I don't be employed	Tinkora
to disapoint someone	Okukoraho
I disapoint someone	Nkoraho
he/she disapoint someones	Akoraho
I have disapoint someoned	Nkorahoire
disapoint someone!	Koraho
I don't disapoint someone	Tinkoraho
to touch on there	Okukoraho
I touch on there	Nkoraho
he/she touch on theres	Akoraho
I have touch on thered	Nkorahoire
touch on there!	Koraho
I don't touch on there	Tinkoraho
to chip in	Okukorobora
I chip in	Nkorobora
he/she chip ins	Akorobora
I have chip ined	Nkorobozire
chip in!	Korobora
I don't chip in	Tinkorobora
to cause to cough	Okukoroza
I cause to cough	Nkoroza
he/she cause to coughs	Akoroza
I have cause to coughed	Nkorozire
cause to cough!	Koroza
I don't cause to cough	Tinkoroza
to make someone cough	Okukoroza
I make someone cough	Nkoroza
he/she make someone coughs	Akoroza
I have make someone coughed	Nkorozire
make someone cough!	Koroza
I don't make someone cough	Tinkoroza
to unfold something	Okukubuura
I unfold something	Nkubuura
he/she unfold somethings	Akubuura
I have unfold somethinged	Nkubuuzire
unfold something!	Kubuura
I don't unfold something	Tinkubuura
to cause to return	Okukubuura
I cause to return	Nkubuura
he/she cause to returns	Akubuura
I have cause to returned	Nkubuuzire
cause to return!	Kubuura
I don't cause to return	Tinkubuura
to win territory miltary	Okukubuura
I win territory miltary	Nkubuura
he/she win territory miltaries	Akubuura
I have win territory miltaried	Nkubuuzire
win territory miltary!	Kubuura
I don't win territory miltary	Tinkubuura
to walk majestically	Okukumba
I walk majestically	Nkumba
he/she walk majesticallies	Akumba
I have walk majesticallied	Nkumbire
walk majestically!	Kumba
I don't walk majestically	Tinkumba
to protect	Okukumira
I protect	Nkumira
he/she protects	Akumira
I have protected	Nkumizire
I don't protect	Tinkumira
to defraud	Okukumpanya
I defraud	Nkumpanya
he/she defrauds	Akumpanya
I have defrauded	Nkumpanyire
I don't defraud	Tinkumpanya
to team up	Okukungika
I team up	Nkungika
he/she team ups	Akungika
I have team uped	Nkungikire
team up!	Kungika
I don't team up	Tinkungika
to exaggulate	Okukuriiriza
I exaggulate	Nkuriiriza
he/she exaggulates	Akuriiriza
I have exaggulated	Nkuriirizire
I don't exaggulate	Tinkuriiriza
to bring together	Okukwatanisa
I bring together	Nkwatanisa
he/she bring togethers	Akwatanisa
I have bring togethered	Nkwatanisire
bring together!	Kwatanisa
I don't bring together	Tinkwatanisa
to wean a baby	Okumogora
I wean a baby	Nmogora
he/she wean a babies	Amogora
I have wean a babied	Nmogozire
wean a baby!	Mogora
I don't wean a baby	Tinmogora
to lose something	Okunaga
I lose something	Nnaga
he/she lose somethings	Anaga
I have lose somethinged	Nnagire
lose something!	Naga
I don't lose something	Tinnaga
to throw arms about	Okunaga-omukono
I throw arms about	Nnaga-omukono
he/she throw arms abouts	Anaga-omukono
I have throw arms abouted	Nnaga-omukonoire
throw arms about!	Naga-omukono
I don't throw arms about	Tinnaga-omukono
to run so fast	Okunanuura
I run so fast	Nnanuura
he/she run so fasts	Ananuura
I have run so fasted	Nnanuuzire
run so fast!	Nanuura
I don't run so fast	Tinnanuura
to feel zealous	Okunihiira
I feel zealous	Nnihiira
he/she feel zealouses	Anihiira
I have feel zealoused	Nnihiizire
feel zealous!	Nihiira
I don't feel zealous	Tinnihiira
to pluk tea leaves	Okunoga
I pluk tea leaves	Nnoga
he/she pluk tea leaveses	Anoga
I have pluk tea leavesed	Nnogire
pluk tea leaves!	Noga
I don't pluk tea leaves	Tinnoga
to make clay pots	Okunogoora
I make clay pots	Nnogoora
he/she make clay potses	Anogoora
I have make clay potsed	Nnogoozire
make clay pots!	Nogoora
I don't make clay pots	Tinnogoora
to beat	Okunona
I beat	Nnona
he/she beats	Anona
I have beated	Nnonire
I don't beat	Tinnona
to hit something sharply	Okunona
I hit something sharply	Nnona
he/she hit something sharplies	Anona
I have hit something sharplied	Nnonire
hit something sharply!	Nona
I don't hit something sharply	Tinnona
to taste awful	Okunungurirwa
I taste awful	Nnungurirwa
he/she taste awfuls	Anungurirwa
I have taste awfuled	Nnungurirwire
taste awful!	Nungurirwa
I don't taste awful	Tinnungurirwa
to sustain an abrasion	Okunuubuka
I sustain an abrasion	Nnuubuka
he/she sustain an abrasions	Anuubuka
I have sustain an abrasioned	Nnuubukire
sustain an abrasion!	Nuubuka
I don't sustain an abrasion	Tinnuubuka
to smell badly	Okunuuka
I smell badly	Nnuuka
he/she smell badlies	Anuuka
I have smell badlied	Nnuukire
smell badly!	Nuuka
I don't smell badly	Tinnuuka
to walk away shamelessly	Okunyaanyuka
I walk away shamelessly	Nnyaanyuka
he/she walk away shamelesslies	Anyaanyuka
I have walk away shamelesslied	Nnyaanyukire
walk away shamelessly!	Nyaanyuka
I don't walk away shamelessly	Tinnyaanyuka
to cane repeatedly	Okunyabangura
I cane repeatedly	Nnyabangura
he/she cane repeatedlies	Anyabangura
I have cane repeatedlied	Nnyabanguzire
cane repeatedly!	Nyabangura
I don't cane repeatedly	Tinnyabangura
to whip or lash	Okunyabura
I whip or lash	Nnyabura
he/she whip or lashes	Anyabura
I have whip or lashed	Nnyabuzire
whip or lash!	Nyabura
I don't whip or lash	Tinnyabura
to improve a little	Okunyangara
I improve a little	Nnyangara
he/she improve a littles	Anyangara
I have improve a littled	Nnyangazire
improve a little!	Nyangara
I don't improve a little	Tinnyangara
to snatch	Okunyankura
I snatch	Nnyankura
he/she snatches	Anyankura
I have snatched	Nnyankuzire
I don't snatch	Tinnyankura
to be deliberately unaudible	Okunyanyaata
I be deliberately unaudible	Nnyanyaata
he/she be deliberately unaudibles	Anyanyaata
I have be deliberately unaudibled	Nnyanyaasire
be deliberately unaudible!	Nyanyaata
I don't be deliberately unaudible	Tinnyanyaata
to shake something lightly	Okunyeenya
I shake something lightly	Nnyeenya
he/she shake something lightlies	Anyeenya
I have shake something lightlied	Nnyeenyire
shake something lightly!	Nyeenya
I don't shake something lightly	Tinnyeenya
to go a slope	Okunyegera
I go a slope	Nnyegera
he/she go a slopes	Anyegera
I have go a sloped	Nnyegezire
go a slope!	Nyegera
I don't go a slope	Tinnyegera
to move slowly	Okunyimbuka
I move slowly	Nnyimbuka
he/she move slowlies	Anyimbuka
I have move slowlied	Nnyimbukire
move slowly!	Nyimbuka
I don't move slowly	Tinnyimbuka
to pay attention	Okunyohoka
I pay attention	Nnyohoka
he/she pay attentions	Anyohoka
I have pay attentioned	Nnyohokire
pay attention!	Nyohoka
I don't pay attention	Tinnyohoka
to have goose-flesh	Okunyohwa
I have goose-flesh	Nnyohwa
he/she have goose-fleshes	Anyohwa
I have have goose-fleshed	Nnyohwire
have goose-flesh!	Nyohwa
I don't have goose-flesh	Tinnyohwa
to crawl	Okunyongota
I crawl	Nnyongota
he/she crawls	Anyongota
I have crawled	Nnyongosire
I don't crawl	Tinnyongota
to pull	Okunyurura
I pull	Nnyurura
he/she pulls	Anyurura
I have pulled	Nnyuruzire
I don't pull	Tinnyurura
to make friends	Okunywana
I make friends	Nnywana
he/she make friendses	Anywana
I have make friendsed	Nnywanire
make friends!	Nywana
I don't make friends	Tinnywana
to score a goal	Okunyweisa
I score a goal	Nnyweisa
he/she score a goals	Anyweisa
I have score a goaled	Nnyweisire
score a goal!	Nyweisa
I don't score a goal	Tinnyweisa
to guess	Okupaaza
I guess	Mpaaza
he/she guesses	Apaaza
I have guessed	Mpaazire
I don't guess	Timpaaza
to pile	Okupanga
I pile	Mpanga
he/she piles	Apanga
I have piled	Mpangire
I don't pile	Timpanga
to investigate	Okupeerereza
I investigate	Mpeerereza
he/she investigates	Apeerereza
I have investigated	Mpeererezire
I don't investigate	Timpeerereza
to shiver	Okupiipa
I shiver	Mpiipa
he/she shivers	Apiipa
