Runyoro,English
authority or power,Obusoboorozi
the teaching profession,Obusomesa
religious leadership,Obusomesa
enlightened though tutelage,Obusongoke
possessing,Obusugaane
theft,Obusuma
being mean,Obusuma
"tribute, ground rent",Obusuuru
marriage,Obuswere
origin,Obusibuko
small tills,Obusinde
success or victory,Obusinguzi
habitual intoxication,Obusinzi
hook worms,Obusiri
inability to understand,Obusiru
bed bugs,Obusuzi
Newness,Obusya
neighbourliness,Obutaahi
entrance,Obutaahiro
shelter or dwelling place,Obutaaho
trachoma,Obutaanyure
being obstinate and stubborn,Obutahurira
deafness,Obutahurira
failure to remeber,Obutaijuka
hard working,Obutaikya
retarded growth,Obutakura
ignorance,Obutamanya
iron ore,Obutare
bracelets,Obutariza
fearlessness,Obutatiina
failure to respect,Obutatiina
espionage,Obutasi
orderlineess,Obuteeka
a grass specie,Obuteerante
governance,Obutegeki
regime,Obutegeki
murder,Obutemu
pampering,Obutesi
fear or cowardice,Obutiini
sodomy/homosexuality,Obutingwa
being promiscuous,Obutingwa
coldness,Obutiti
feeling coldness,Obutitizi
chickenpox,Obutojo
abnormality,Obutondogozi
doing something officially,Obutongore
period of germination,Obutooka
always,Obutoosa
wealth,Obutungi
onions,Obutunguru
dawn,Obuturuturu
pumpkins,Obutuuku
settlement,Obutuura
usual way of life,Obutuura
grave,Obutuura
mushrooms,Obutuzi
poison,Obutwa
container,Obutwariro
often times,Obutwire
small groups,Obuyoobe
kinship,Obuzaare
acting as a rogoue,Obuzahambuki
parenthood,Obuzaire
enmity,Obuzigu
being swollen,Obuzimba
eclipse of the moon,Obuzimya-kwezi
bones showing below hips,Obuzinio
bandity,Obuzinzi
useless,Obuzire
a place of refuge,Obuzo
headache,Obwabe
desparate need,Obwagi
sorghum covers,Obwagimba
currently,Obwahati
echo,Obwaku
prostitution,Obwamaraaya
long ago,Obwambere
a feeling of emptiness,Obwambure
chieftainship,Obwami
evidence for prosecution,Obwamusinja
childhood,Obwana
nicotine,Obwanga
small oblong shaped beads,Obwangacuucu
mutual hatred,Obwangane
haste,Obwangu
bonus,Obwasiisi
axe,Obwasimba
household refuse,Obwasingo
firstborn child,Obwatamatako
boat,Obwato
something very huge,Obwatumba
leadership,Obwebembezi
resting place,Obwecuriko
shelter,Obwegamo
care,Obwegendesereza
brotherhood,Obweisemwe
peevishness,Obwekanasi
cud,Obwekuumo
height,Obwemi
knowledge,Obwenge
infancy,Obwereere
security or defence,Obwerinzi
not a big herd,Obweteeka
small scattered homesteads,Obweteeka
determination,Obwetunuke
round about,Obwezigooro
courage,Obweziriki
theft,Obwibi
the firstborn child,Obwigura-nda
digestion,Obwijuranda
in full,Obwijwire
in detail,Obwijwire
supericial relationship,Obwimba
meanness,Obwimi
small openings,Obwina
malice,Obwinazi
haste,Obwira
eclipse of the sun,Obwira-kabiri
"time, period of time",Obwire
cloud overcast,Obwiririmba
thatch,Obwiriza
shrines,Obwirungu
intense mutual hatred,Obwitane
murder,Obwitsi
then,Obwo
those,Obwo
yet,Obwo
fear,Obwoba
anguish,Obwogo
honey,Obwoki
the building profession,Obwombeki
utter dryness or thirst,Obwomooma
brain,Obwongo
mental ability,Obwongo
guardianship,Obworozi
an ornament or bracelet,Obwose
fireplace,Obwotero
to take bath,Oga
wash someone or something,Ogeza
this one,Ogu
illness of children,Ogwaha iguru
whom?,Oha
"to excite, urge on",Okuhakana
to be upset,Ohoka
"to lend, advance money",Ohora
to tempt,Oheze
"to lend, advance money",Oiriirwota
kind of potatoes,Okaamanyota
to set light,Okerezi
goodmorning,Okiisize
There,Oku
slaughter,Okubaaga
surgery,Okubaaga
to be able,Okusobora
I be able,Nisobora
he/she be ables,Nasobora
I have be abled,Ba nosobora
be able!,Sobora
I don't be able,Tinkusobora
to be possible,Okusobora
I be possible,Nsobora
he/she be possibles,Nasobora
I have be possibled,Nsoborokirwe
be possible!,Soboka
I don't be possible,Tinkusoborokerwa
to sting,Okubaba
I sting,Mbaba
he/she stings,Ababa
I have stinged,Mbabire
sting!,Baba
I don't sting,Timbaba
to singe,Okubabura
I singe,Mbabura
he/she singes,Ababura
I have singed,Mbabuzire
singe!,Babura
I don't singe,Timbabura
to construct a framework,Okubaga
I construct a framework,Mbaga
he/she construct a frameworks,Abaga
I have construct a frameworked,Mbagire
construct a framework!,Baga
I don't construct a framework,Timbaga
to separate,Okubaganisa
I separate,Mbaganisa
he/she separates,Abaganisa
I have separated,Mbaganisire
separate!,Baganisa
I don't separate,Timbaganisa
to split,Okubaganuka
I split,Mbaganuka
he/she splits,Abaganuka
I have splited,Mbaganukire
split!,Baganuka
I don't split,Timbaganuka
to weed,Okubagara
I weed,Mbagara
he/she weeds,Abagara
I have weeded,Mbagazire
weed!,Bagara
I don't weed,Timbagara
to do carpentry,Okubaija
I do carpentry,Mbaija
he/she do carpentries,Abaija
I have do carpentried,Mbaizire
do carpentry!,Baija
I don't do carpentry,Timbaija
to catch something mid-air,Okubaka
I catch something mid-air,Mbaka
he/she catch something mid-airs,Abaka
I have catch something mid-aired,Mbakire
catch something mid-air!,Baka
I don't catch something mid-air,Timbaka
to conceive,Okubaka
I conceive,Mbaka
he/she conceives,Abaka
I have conceived,Mbakire
conceive!,Baka
I don't conceive,Timbaka
to hasten,Okubakuka
I hasten,Mbakuka
he/she hastens,Abakuka
I have hastened,Mbakukire
hasten!,Bakuka
I don't hasten,Timbakuka
to snatch,Okubakura
I snatch,Mbakura
he/she snatches,Abakura
I have snatched,Mbakuzire
snatch!,Bakura
I don't snatch,Timbakura
to crucify,Okubamba
I crucify,Mbamba
he/she crucifies,Abamba
I have crucified,Mbambire
crucify!,Bamba
I don't crucify,Timbamba
to peg out,Okubamba
I peg out,Mbamba
he/she peg outs,Abamba
I have peg outed,Mbambire
peg out!,Bamba
I don't peg out,Timbamba
to be mad,Okubambaara
I be mad,Mbambaara
he/she be mads,Abambaara
I have be maded,Mbambaazire
be mad!,Bambaara
I don't be mad,Timbambaara
to stiffen,Okubambaaza
I stiffen,Mbambaaza
he/she stiffens,Abambaaza
I have stiffened,Mbambaazire
stiffen!,Bambaaza
I don't stiffen,Timbambaaza
to lift with haste,Okubambaitura
I lift with haste,Mbambaitura
he/she lift with hastes,Abambaitura
I have lift with hasted,Mbambaituzire
lift with haste!,Bambaitura
I don't lift with haste,Timbambaitura
to flatter,Okubambarika
I flatter,Mbambarika
he/she flatters,Abambarika
I have flattered,Mbambarikire
flatter!,Bambarika
I don't flatter,Timbambarika
to stand still,Okubambira
I stand still,Mbambira
he/she stand stills,Abambira
I have stand stilled,Mbambizire
stand still!,Bambira
I don't stand still,Timbambira
to unpeg,Okubambuura
I unpeg,Mbambuura
he/she unpegs,Abambuura
I have unpeged,Mbambuuzire
unpeg!,Bambuura
I don't unpeg,Timbambuura
to come unexpectedly,Okubanda
I come unexpectedly,Mbanda
he/she come unexpectedlies,Abanda
I have come unexpectedlied,Mbandire
come unexpectedly!,Banda
I don't come unexpectedly,Timbanda
to calm down,Okubandaara
I calm down,Mbandaara
he/she calm downs,Abandaara
I have calm downed,Mbandaazire
calm down!,Bandaara
I don't calm down,Timbandaara
to lose one's way,Okubandagira
I lose one's way,Mbandagira
he/she lose one's ways,Abandagira
I have lose one's wayed,Mbandagizire
lose one's way!,Bandagira
I don't lose one's way,Timbandagira
to collapse,Okubandama
I collapse,Mbandama
he/she collapses,Abandama
I have collapsed,Mbandamire
collapse!,Bandama
I don't collapse,Timbandama
to collapse against,Okubandamira
I collapse against,Mbandamira
he/she collapse againsts,Abandamira
I have collapse againsted,Mbandamizire
collapse against!,Bandamira
I don't collapse against,Timbandamira
to come first,Okubandiza
I come first,Mbandiza
he/she come firsts,Abandiza
I have come firsted,Mbandizire
come first!,Bandiza
I don't come first,Timbandiza
to strike hard,Okubandura
I strike hard,Mbandura
he/she strike hards,Abandura
I have strike harded,Mbanduzire
strike hard!,Bandura
I don't strike hard,Timbandura
to salvage,Okubanduura
I salvage,Mbanduura
he/she salvages,Abanduura
I have salvaged,Mbanduuzire
salvage!,Banduura
I don't salvage,Timbanduura
to brandish,Okubanga
I brandish,Mbanga
he/she brandishes,Abanga
I have brandished,Mbangire
brandish!,Banga
I don't brandish,Timbanga
to doubt,Okubanganisa
I doubt,Mbanganisa
he/she doubts,Abanganisa
I have doubted,Mbanganisire
doubt!,Banganisa
I don't doubt,Timbanganisa
to help or support,Okubangira
I help or support,Mbangira
he/she help or supports,Abangira
I have help or supported,Mbangizire
help or support!,Bangira
I don't help or support,Timbangira
to successfully train someone,Okubangura
I successfully train someone,Mbangura
he/she successfully train someones,Abangura
I have successfully train someoned,Mbanguzire
successfully train someone!,Bangura
I don't successfully train someone,Timbangura
to abort a blow,Okubanguuza
I abort a blow,Mbanguuza
he/she abort a blows,Abanguuza
I have abort a blowed,Mbanguuzire
abort a blow!,Banguuza
I don't abort a blow,Timbanguuza
to begin,Okubanza
I begin,Mbanza
he/she begins,Abanza
I have begined,Mbanzire
begin!,Banza
I don't begin,Timbanza
to count,Okubara
I count,Mbara
he/she counts,Abara
I have counted,Mbazire
count!,Bara
I don't count,Timbara
to crack with intent,Okubaragura
I crack with intent,Mbaragura
he/she crack with intents,Abaragura
I have crack with intented,Mbaraguzire
crack with intent!,Baragura
I don't crack with intent,Timbaragura
to estimate,Okubariirira
I estimate,Mbariirira
he/she estimates,Abariirira
I have estimated,Mbariirizire
estimate!,Bariirira
I don't estimate,Timbariirira
to burst,Okubaruka
I burst,Mbaruka
he/she bursts,Abaruka
I have bursted,Mbarukire
burst!,Baruka
I don't burst,Timbaruka
to catch,Okukwata
I catch,Nkwata
he/she catches,Akwata
I have catched,Nkwasire
catch!,Kwata
I don't catch,Tinkwata
to slap,Okukaita
I slap,Nkaita
he/she slaps,Akaita
I have slaped,Nkaisire
slap!,Kaita
I don't slap,Tikaita
to slump any how,Okubatama
I slump any how,Mbatama
he/she slump any hows,Abatama
I have slump any howed,Mbatamire
slump any how!,Batama
I don't slump any how,Timbatama
to plant seedlings,Okubyara esigo
I plant seedlings,Mbyara ensigo
he/she plant seedlingses,Abyara ensigo
I have plant seedlingsed,Mbaire ensigo
plant seedlings!,Baira ensigo
I don't plant seedlings,Timbairaa ensigo
to baptise,Okubatiza
I baptise,Mbatiza
he/she baptises,Abatiza
I have baptised,Mbatizire
baptise!,Batiza
I don't baptise,Timbatiza
to stand up quickly,Okubatuka
I stand up quickly,Mbatuka
he/she stand up quicklies,Abatuka
I have stand up quicklied,Mbatukire
stand up quickly!,Batuka
I don't stand up quickly,Timbatuka
to be very hot,Okubatura
I be very hot,Mbatura
he/she be very hots,Abatura
I have be very hoted,Mbatuzire
be very hot!,Batura
I don't be very hot,Timbatura
transplanting,Okubatuura
to remove fat,Okubayuura
I remove fat,Mbayuura
he/she remove fats,Abayuura
I have remove fated,Mbayuuzire
remove fat!,Bayuura
I don't remove fat,Timbayuura
to do multiplication,Okubaza
I do multiplication,Mbaza
he/she do multiplications,Abaza
I have do multiplicationed,Mbazire
do multiplication!,Baza
I don't do multiplication,Timbaza
to talk,Okubaza
I talk,Mbaza
he/she talks,Abaza
I have talked,Mbazire
talk!,Baza
I don't talk,Timbaza
to sew,Okubaziira
I sew,Mbaziira
he/she sews,Abaziira
I have sewed,Mbaziizire
sew!,Baziira
I don't sew,Timbaziira
to soothe,Okubeebeesa
I soothe,Mbeebeesa
he/she soothes,Abeebeesa
I have soothed,Mbeebeesire
soothe!,Beebeesa
I don't soothe,Timbeebeesa
to deliberately accuse falsely,Okubeeherera
I deliberately accuse falsely,Mbeeherera
he/she deliberately accuse falselies,Abeeherera
I have deliberately accuse falselied,Mbeeherezire
deliberately accuse falsely!,Beeherera
I don't deliberately accuse falsely,Timbeeherera
to assume someone's responsibility,Okubeera
I assume someone's responsibility,Mbeera
he/she assume someone's responsibilities,Abeera
I have assume someone's responsibilitied,Mbeezire
assume someone's responsibility!,Beera
I don't assume someone's responsibility,Timbeera
to break apart,Okubeguka
I break apart,Mbeguka
he/she break aparts,Abeguka
I have break aparted,Mbegukire
break apart!,Beguka
I don't break apart,Timbeguka
to lie,Okubeiha
I lie,Mbeiha
he/she lies,Abeiha
I have lied,Mbeihire
lie!,Beiha
I don't lie,Timbeiha
to grow very old,Okubendegera
I grow very old,Mbendegera
he/she grow very olds,Abendegera
I have grow very olded,Mbendegezire
grow very old!,Bendegera
I don't grow very old,Timbendegera
to break up,Okuberenga
I break up,Mberenga
he/she break ups,Aberenga
I have break uped,Mberengire
break up!,Berenga
I don't break up,Timberenga
to eat slowly,Okubereza
I eat slowly,Mbereza
he/she eat slowlies,Abereza
I have eat slowlied,Mberezire
eat slowly!,Bereza
I don't eat slowly,Timbereza
to break suddenly,Okubesuka
I break suddenly,Mbesuka
he/she break suddenlies,Abesuka
I have break suddenlied,Mbesukire
break suddenly!,Besuka
I don't break suddenly,Timbesuka
to resow,Okubibuura
I resow,Mbibuura
he/she resows,Abibuura
I have resowed,Mbibuuzire
resow!,Bibuura
I don't resow,Timbibuura
to look sickly,Okubiiha
I look sickly,Mbiiha
he/she look sicklies,Abiiha
I have look sicklied,Mbiihire
look sickly!,Biiha
I don't look sickly,Timbiiha
to get annoyed,Okubiihirwa
I get annoyed,Mbiihirwa
he/she get annoyeds,Abiihirwa
I have get annoyeded,Mbiihirwire
get annoyed!,Biihirwa
I don't get annoyed,Timbiihirwa
to make someone annoyed,Okubiihiza
I make someone annoyed,Mbiihiza
he/she make someone annoyeds,Abiihiza
I have make someone annoyeded,Mbiihizire
make someone annoyed!,Biihiza
I don't make someone annoyed,Timbiihiza
to keep,Okwahura
I keep,Nyahura
he/she keeps,Ayahura
I have keeped,Nyahwire
keep!,Yahura
I don't keep,Tinyahura
a cock to crawl,Okubika
to be disabled,Okubimba
I be disabled,Mbimba
he/she be disableds,Abimba
I have be disableded,Mbimbire
be disabled!,Bimba
I don't be disabled,Timbimba
to produce froth,Okubimba
I produce froth,Mbimba
he/she produce froths,Abimba
I have produce frothed,Mbimbire
produce froth!,Bimba
I don't produce froth,Timbimba
to hide,Okusereka
I hide,Nsereka
he/she hides,Asereka
I have hided,Nserekere
hide!,Serka
I don't hide,Tnsereka
to expell,Okubinga
I expell,Mbinga
he/she expells,Abinga
I have expelled,Mbingire
expell!,Binga
I don't expell,Timbinga
to froth,Okubira
I froth,Mbira
he/she froths,Abira
I have frothed,Mbizire
froth!,Bira
I don't froth,Timbira
to boil,Okututogosa
I boil,Ntogogosa
he/she boils,Atogosa
I have boiled,Ntogoseze
boil!,Togosa
I don't boil,Tintogosa
to be shiny,Okubiraguza
I be shiny,Mbiraguza
he/she be shinies,Abiraguza
I have be shinied,Mbiraguzire
be shiny!,Biraguza
I don't be shiny,Timbiraguza
to be sodden,Okubirika
I be sodden,Mbirika
he/she be soddens,Abirika
I have be soddened,Mbirikire
be sodden!,Birika
I don't be sodden,Timbirika
saturate with water,Okubiririra
to be undercooked,Okubisikara
I be undercooked,Mbisikara
he/she be undercookeds,Abisikara
I have be undercookeded,Mbisikazire
be undercooked!,Bisikara
I don't be undercooked,Timbisikara
to sharpen the horns,Okubituura
I sharpen the horns,Mbituura
he/she sharpen the hornses,Abituura
I have sharpen the hornsed,Mbituuzire
sharpen the horns!,Bituura
I don't sharpen the horns,Timbituura
to steam food,Okubobeeza
I steam food,Mbobeeza
he/she steam foods,Abobeeza
I have steam fooded,Mbobeezire
steam food!,Bobeeza
I don't steam food,Timbobeeza
to untie,Okubohoorora
I untie,Mbohoorora
he/she unties,Abohoorora
I have untied,Mbohoorozire
untie!,Bohoorora
I don't untie,Timbohoorora
to bark,Okuboigora
I bark,Mboigora
he/she barks,Aboigora
I have barked,Mboigozire
bark!,Boigora
I don't bark,Timboigora
to get unstuck,Okubombooka
I get unstuck,Mbombooka
he/she get unstucks,Abombooka
I have get unstucked,Mbombookire
get unstuck!,Bombooka
I don't get unstuck,Timbombooka
to peel off,Okubombooka
I peel off,Mbombooka
he/she peel offs,Abombooka
I have peel offed,Mbombookire
peel off!,Bombooka
I don't peel off,Timbombooka
to clatter,Okubomborekana
I clatter,Mbomborekana
he/she clatters,Abomborekana
I have clattered,Mbomborekanire
clatter!,Bomborekana
I don't clatter,Timbomborekana
to suffer,Okubonabona
I suffer,Mbonabona
he/she suffers,Abonabona
I have suffered,Mbonabonire
suffer!,Bonabona
I don't suffer,Timbonabona
to be soft,Okubonda
I be soft,Mbonda
he/she be softs,Abonda
I have be softed,Mbondire
be soft!,Bonda
I don't be soft,Timbonda
to punish,Okubonereza
I punish,Mbonereza
he/she punishes,Abonereza
I have punished,Mbonerezire
punish!,Bonereza
I don't punish,Timbonereza
to despise,Okuboora
I despise,Mboora
he/she despises,Aboora
I have despised,Mboozire
despise!,Boora
I don't despise,Timboora
to yell,Okuborooga
I yell,Mborooga
he/she yells,Aborooga
I have yelled,Mboroogire
yell!,Borooga
I don't yell,Timborooga
to be soft,Okubota
I be soft,Mbota
he/she be softs,Abota
I have be softed,Mbosire
be soft!,Bota
I don't be soft,Timbota
to speak openly,Okubotora
I speak openly,Mbotora
he/she speak openlies,Abotora
I have speak openlied,Mbotozire
speak openly!,Botora
I don't speak openly,Timbotora
to be disorganised,Okubugutana
I be disorganised,Mbugutana
he/she be disorganiseds,Abugutana
I have be disorganiseded,Mbugutanire
be disorganised!,Bugutana
I don't be disorganised,Timbugutana
comfort,Okubukaara
to become narrower,Okubumbama
I become narrower,Mbumbama
he/she become narrowers,Abumbama
I have become narrowered,Mbumbamire
become narrower!,Bumbama
I don't become narrower,Timbumbama
to move while bending,Okubundabunda
I move while bending,Mbundabunda
he/she move while bendings,Abundabunda
I have move while bendinged,Mbundabundire
move while bending!,Bundabunda
I don't move while bending,Timbundabunda
to bend low,Okubundama
I bend low,Mbundama
he/she bend lows,Abundama
I have bend lowed,Mbundamire
bend low!,Bundama
I don't bend low,Timbundama
to defecate,Okubungurura
I defecate,Mbungurura
he/she defecates,Abungurura
I have defecated,Mbunguruzire
defecate!,Bungurura
I don't defecate,Timbungurura
to hawk,Okubungeza
I hawk,Mbungeza
he/she hawks,Abungeza
I have hawked,Mbungezire
hawk!,Bungeza
I don't hawk,Timbungeza
to be naked,Okubunuza
I be naked,Mbunuza
he/she be nakeds,Abunuza
I have be nakeded,Mbunuzire
be naked!,Bunuza
I don't be naked,Timbunuza
to hawk or peddle,Okubunza
I hawk or peddle,Mbunza
he/she hawk or peddles,Abunza
I have hawk or peddled,Mbunzire
hawk or peddle!,Bunza
I don't hawk or peddle,Timbunza
to disappear,Okuburabura
I disappear,Mburabura
he/she disappears,Aburabura
I have disappeared,Mburabuzire
disappear!,Burabura
I don't disappear,Timburabura
to confuse,Okuburabuza
I confuse,Mburabuza
he/she confuses,Aburabuza
I have confused,Mburabuzire
confuse!,Burabuza
I don't confuse,Timburabuza
to be uncoordinated,Okubusukana
I be uncoordinated,Mbusukana
he/she be uncoordinateds,Abusukana
I have be uncoordinateded,Mbusukanire
be uncoordinated!,Busukana
I don't be uncoordinated,Timbusukana
to report,Okubuura
I report,Mbuura
he/she reports,Abuura
I have reported,Mbuuzire
report!,Buura
I don't report,Timbuura
to investigate or examine,Okubuuririza
I investigate or examine,Mbuuririza
he/she investigate or examines,Abuuririza
I have investigate or examined,Mbuuririzire
investigate or examine!,Buuririza
I don't investigate or examine,Timbuuririza
to ask a question,Okubuuza.
I ask a question,Mbuuza.
he/she ask a questions,Abuuza.
I have ask a questioned,Mbuuza.ire
ask a question!,Buuza.
I don't ask a question,Timbuuza.
to be asked,Okubuuzibwa
I be asked,Mbuuzibwa
he/she be askeds,Abuuzibwa
I have be askeded,Mbuuzibwire
be asked!,Buuzibwa
I don't be asked,Timbuuzibwa
to sit an examination,Okubuuzibwa
I sit an examination,Mbuuzibwa
he/she sit an examinations,Abuuzibwa
I have sit an examinationed,Mbuuzibwire
sit an examination!,Buuzibwa
I don't sit an examination,Timbuuzibwa
to loiter,Okubuyabuya
I loiter,Mbuyabuya
he/she loiters,Abuyabuya
I have loitered,Mbuyabuyire
loiter!,Buyabuya
I don't loiter,Timbuyabuya
to leave in suspense,Okubuyanga
I leave in suspense,Mbuyanga
he/she leave in suspenses,Abuyanga
I have leave in suspensed,Mbuyangire
leave in suspense!,Buyanga
I don't leave in suspense,Timbuyanga
to disappear without trace,Okubuza-amaiso
I disappear without trace,Mbuza-amaiso
he/she disappear without traces,Abuza-amaiso
I have disappear without traced,Mbuza-amaisoire
